date,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr,crop
2025-07-16,22.333333333333332,20.733333333333334,24.333333333333332,72.3,93.46666666666665,0.0,1.0333333333333334,20.333333333333332,23.666666666666668,3.515,cucumber
2025-07-17,22.599999999999998,21.333333333333332,24.366666666666664,102.26666666666667,95.2,0.0,1.4333333333333333,21.099999999999998,23.166666666666668,2.62,cucumber
2025-07-18,24.833333333333332,21.5,28.96666666666667,17.333333333333336,88.56666666666666,1.0,0.8333333333333334,20.933333333333334,26.733333333333334,13.0,cucumber
2025-07-19,24.066666666666666,21.96666666666667,26.5,32.96666666666667,94.36666666666667,0.03333333333333333,0.9333333333333332,21.96666666666667,24.8,4.125,cucumber
2025-07-20,26.46666666666667,22.833333333333332,31.400000000000002,3.2,85.03333333333333,4.666666666666667,0.8333333333333334,22.53333333333333,28.03333333333333,13.879999999999999,cucumber
2025-07-21,27.46666666666667,23.53333333333333,32.5,0.16666666666666666,83.26666666666667,6.7,0.9666666666666667,22.3,29.3,19.69,cucumber
2025-07-22,27.96666666666667,24.0,32.699999999999996,1.55,80.10000000000001,9.200000000000001,0.8666666666666667,23.099999999999998,30.96666666666667,22.13,cucumber
2025-07-23,28.233333333333334,23.5,33.766666666666666,,78.63333333333333,9.299999999999999,0.6666666666666666,22.366666666666664,31.7,24.1,cucumber
2025-07-24,28.666666666666668,23.600000000000005,34.4,,75.8,10.600000000000001,0.6333333333333334,22.599999999999998,33.166666666666664,25.854999999999997,cucumber
2025-07-25,29.233333333333334,23.2,35.333333333333336,,74.60000000000001,12.5,0.6333333333333333,22.03333333333333,34.0,26.425,cucumber
2025-07-26,29.633333333333336,24.433333333333337,35.300000000000004,,74.06666666666666,11.95,0.8666666666666667,22.866666666666664,35.233333333333334,27.259999999999998,cucumber
2025-07-27,30.03333333333333,24.933333333333334,35.53333333333333,,71.8,13.0,0.9,22.96666666666667,36.5,28.325,cucumber
2025-07-28,29.53333333333333,24.766666666666666,35.333333333333336,,75.83333333333333,11.35,0.7999999999999999,23.400000000000002,34.699999999999996,27.24,cucumber
2025-07-29,29.766666666666666,24.53333333333333,35.43333333333334,,73.36666666666666,11.0,0.7333333333333334,23.066666666666666,35.96666666666667,22.95,cucumber
2025-07-30,29.46666666666667,24.833333333333332,35.1,0.0,72.13333333333334,6.9,0.8333333333333334,22.900000000000002,36.1,21.6,cucumber
2025-07-31,29.400000000000002,25.53333333333333,34.56666666666666,,69.93333333333334,6.45,0.8333333333333334,24.26666666666667,36.1,18.33,cucumber
2025-08-01,29.233333333333334,24.0,35.166666666666664,,71.86666666666667,10.766666666666666,0.7666666666666666,22.0,35.733333333333334,23.865000000000002,cucumber
2025-08-02,29.666666666666668,24.666666666666668,35.46666666666667,0.9,73.06666666666668,9.833333333333334,0.7000000000000001,23.266666666666666,35.333333333333336,22.365,cucumber
2025-08-03,26.7,22.8,30.666666666666668,39.43333333333334,83.89999999999999,0.03333333333333333,0.7999999999999999,22.5,29.566666666666666,8.02,cucumber
2025-08-04,27.3,23.366666666666664,32.23333333333333,12.233333333333334,84.46666666666665,4.5,0.9,23.433333333333334,29.166666666666668,15.025,cucumber
2025-08-05,28.266666666666666,24.099999999999998,32.93333333333333,,77.63333333333334,8.866666666666665,1.0999999999999999,23.333333333333332,30.7,23.265,cucumber
2025-08-06,27.333333333333332,25.133333333333336,30.666666666666668,3.0666666666666664,88.66666666666667,0.6666666666666666,1.4000000000000001,24.366666666666664,28.633333333333336,9.59,cucumber
2025-08-07,26.96666666666667,23.333333333333332,31.633333333333336,,77.66666666666667,8.233333333333333,1.4333333333333333,21.733333333333334,30.0,22.565,cucumber
2025-08-08,25.766666666666666,22.0,30.599999999999998,,78.06666666666668,6.133333333333333,1.0,20.599999999999998,29.133333333333336,21.34,cucumber
2025-08-09,24.066666666666666,21.900000000000002,26.266666666666666,1.1333333333333333,87.5,0.13333333333333333,0.7000000000000001,21.433333333333334,25.96666666666667,6.1,cucumber
2025-08-10,25.566666666666663,20.599999999999998,31.866666666666664,,75.03333333333335,10.966666666666667,0.8666666666666667,20.033333333333335,30.266666666666666,25.09,cucumber
2025-08-11,24.2,21.633333333333336,27.7,3.033333333333333,87.93333333333334,0.6333333333333334,0.7333333333333334,20.333333333333332,26.7,9.98,cucumber
2025-08-12,24.666666666666668,20.900000000000002,29.5,1.0,83.56666666666668,4.633333333333334,1.0999999999999999,20.03333333333333,28.333333333333332,18.38,cucumber
2025-08-13,26.3,23.333333333333332,30.433333333333334,20.566666666666666,88.03333333333335,1.8333333333333333,1.3333333333333333,23.400000000000002,27.166666666666668,9.515,cucumber
2025-08-14,26.96666666666667,23.7,30.733333333333334,14.95,82.76666666666667,5.400000000000001,1.0666666666666667,22.666666666666668,28.233333333333334,15.18,cucumber
2025-08-15,27.7,23.599999999999998,32.699999999999996,1.85,82.66666666666667,8.066666666666668,0.8666666666666667,22.733333333333334,30.566666666666666,19.505,cucumber
2025-08-16,27.599999999999998,23.833333333333332,32.800000000000004,,79.53333333333333,9.433333333333332,1.0,22.133333333333336,30.633333333333336,22.71,cucumber
2025-08-17,27.733333333333334,23.3,32.666666666666664,,78.43333333333332,7.766666666666666,1.0333333333333334,21.46666666666667,30.733333333333334,22.28,cucumber
2025-08-18,28.3,24.5,33.233333333333334,0.0,77.0,6.766666666666667,1.2,23.333333333333332,31.933333333333334,19.835,cucumber
