date,crop,price_per_kg,volume_kg
2023-07-04,cucumber,1689.6,500232.45
2023-07-05,cucumber,1969.25,466346.7
2023-07-06,cucumber,2039.03,459577.85
2023-07-07,cucumber,2154.43,480775.8
2023-07-08,cucumber,2075.04,575666.32
2023-07-10,cucumber,1898.92,866076.6
2023-07-11,cucumber,1662.97,575790.4
2023-07-12,cucumber,1541.19,525230.21
2023-07-13,cucumber,1352.13,503577.2
2023-07-14,cucumber,1279.05,466550.5
2023-07-15,cucumber,1227.51,505681.04
2023-07-17,cucumber,1830.39,1788020.6
2023-07-18,cucumber,2245.51,331674.2
2023-07-19,cucumber,2248.79,321053.59
2023-07-20,cucumber,2941.15,283979.6
2023-07-21,cucumber,4348.39,258055.6
2023-07-22,cucumber,3573.66,339659.97
2023-07-24,cucumber,2879.69,597899.11
2023-07-25,cucumber,1988.27,510768.0
2023-07-26,cucumber,1853.97,509978.16
2023-07-27,cucumber,1754.01,509089.8
2023-07-28,cucumber,1646.46,551173.4
2023-07-29,cucumber,1638.59,534554.22
2023-07-31,cucumber,1635.25,714394.8
2023-08-01,cucumber,1860.42,521334.6
2023-08-02,cucumber,1934.97,555350.68
2023-08-03,cucumber,1902.42,586714.33
2023-08-04,cucumber,1818.43,695739.6
2023-08-05,cucumber,1423.87,32504.0
2023-08-07,cucumber,1521.68,850117.61
2023-08-08,cucumber,1811.66,531765.6
2023-08-09,cucumber,2548.48,487502.7
2023-08-10,cucumber,2963.53,434301.9
2023-08-11,cucumber,2553.51,388955.7
2023-08-12,cucumber,1841.51,429289.3
2023-08-14,cucumber,2186.44,492473.6
2023-08-15,cucumber,2848.14,319659.37
2023-08-16,cucumber,2632.25,333156.6
2023-08-17,cucumber,3022.51,319622.8
2023-08-18,cucumber,3260.63,346723.14
2023-08-19,cucumber,2932.19,405227.68
2023-08-21,cucumber,2574.83,559694.8
2023-08-22,cucumber,2571.91,408922.7
2023-08-23,cucumber,2437.98,390239.2
2023-08-24,cucumber,2301.13,374660.2
2023-08-25,cucumber,2290.0,341240.6
2023-08-26,cucumber,2352.33,380457.23
2023-08-28,cucumber,2623.04,495863.93
2023-08-29,cucumber,2957.19,316019.64
2023-08-30,cucumber,3053.11,296796.8
2023-08-31,cucumber,3080.03,257215.01
2023-09-01,cucumber,3320.29,258757.15
2023-09-02,cucumber,3628.05,281045.55
2023-09-04,cucumber,3433.79,497557.3
2023-09-05,cucumber,2810.91,389947.9
2023-09-06,cucumber,2269.08,411282.59
2023-09-07,cucumber,2433.63,387242.35
2023-09-08,cucumber,2659.84,393017.57
2023-09-09,cucumber,2176.18,463466.23
2023-09-11,cucumber,2021.39,726503.52
2023-09-12,cucumber,2007.42,491230.65
2023-09-13,cucumber,1932.68,473082.72
2023-09-14,cucumber,1950.52,424360.61
2023-09-15,cucumber,1991.72,404278.65
2023-09-16,cucumber,1862.9,451209.78
2023-09-18,cucumber,1783.64,648790.27
2023-09-19,cucumber,1830.05,410882.0
2023-09-20,cucumber,1877.26,396063.35
2023-09-21,cucumber,2067.5,333541.15
2023-09-22,cucumber,2659.11,284773.4
2023-09-23,cucumber,3775.56,250947.18
2023-09-25,cucumber,4812.54,344610.51
2023-09-26,cucumber,5433.18,247253.28
2023-09-27,cucumber,3797.61,308335.32
2023-09-28,cucumber,2826.96,240943.07
2023-10-02,cucumber,2062.99,606538.72
2023-10-03,cucumber,2029.25,425879.18
2023-10-04,cucumber,2480.44,323514.96
2023-10-05,cucumber,2813.27,312050.15
2023-10-06,cucumber,2855.55,307053.5
2023-10-07,cucumber,2798.38,277668.12
2023-10-09,cucumber,3156.53,339619.18
2023-10-10,cucumber,3498.1,219881.1
2023-10-11,cucumber,3744.1,231650.3
2023-10-12,cucumber,3888.64,225654.45
2023-10-13,cucumber,3558.52,273623.55
2023-10-14,cucumber,2700.47,355650.88
2023-10-16,cucumber,2333.9,595336.29
2023-10-17,cucumber,2316.57,377327.01
2023-10-18,cucumber,2105.83,372726.32
2023-10-19,cucumber,2011.55,335716.74
2023-10-20,cucumber,1882.98,354196.52
2023-10-21,cucumber,1692.83,384118.19
2023-10-23,cucumber,1934.57,407523.44
2023-10-24,cucumber,2353.45,283403.7
2023-10-25,cucumber,2311.91,303241.42
2023-10-26,cucumber,2170.75,300975.58
2023-10-27,cucumber,2031.79,317269.45
2023-10-28,cucumber,1838.87,357427.87
2023-10-30,cucumber,1877.02,487696.95
2023-10-31,cucumber,2168.04,290160.3
2023-11-01,cucumber,2156.95,341549.32
2023-11-02,cucumber,2388.36,281941.49
2023-11-03,cucumber,2132.14,425354.39
2023-11-04,cucumber,1742.71,122238.2
2023-11-06,cucumber,1804.6,571985.37
2023-11-07,cucumber,2035.72,283215.23
2023-11-08,cucumber,1985.41,313407.54
2023-11-09,cucumber,2097.22,207674.2
2023-11-10,cucumber,2222.79,250143.91
2023-11-11,cucumber,2165.78,249507.83
2023-11-13,cucumber,2403.58,301225.8
2023-11-14,cucumber,3125.91,134298.8
2023-11-15,cucumber,3795.97,156659.52
2023-11-16,cucumber,4381.58,131482.0
2023-11-17,cucumber,4601.65,152943.15
2023-11-18,cucumber,5480.45,143293.6
2023-11-20,cucumber,5221.63,199818.7
2023-11-21,cucumber,4804.56,147350.67
2023-11-22,cucumber,4453.87,169800.21
2023-11-23,cucumber,4476.23,156081.3
2023-11-24,cucumber,3817.07,232347.24
2023-11-25,cucumber,3019.91,243369.69
2023-11-27,cucumber,2589.73,410877.07
2023-11-28,cucumber,2743.26,184989.5
2023-11-29,cucumber,2682.72,284474.3
2023-11-30,cucumber,2831.32,167515.1
2023-12-01,cucumber,2364.37,230075.6
2023-12-02,cucumber,2320.6,72925.0
2023-12-04,cucumber,2732.48,377761.03
2023-12-05,cucumber,3003.18,185547.0
2023-12-06,cucumber,3191.05,196807.58
2023-12-07,cucumber,3241.54,193662.0
2023-12-08,cucumber,3212.4,211771.37
2023-12-09,cucumber,3029.48,208395.0
2023-12-11,cucumber,2847.61,397483.0
2023-12-12,cucumber,2844.17,206146.0
2023-12-13,cucumber,2888.84,255684.0
2023-12-14,cucumber,2900.94,189074.5
2023-12-15,cucumber,3072.09,236924.8
2023-12-16,cucumber,3271.13,174492.6
2023-12-18,cucumber,3497.28,271254.0
2023-12-19,cucumber,3427.01,143555.0
2023-12-20,cucumber,3578.44,150279.0
2023-12-21,cucumber,3908.55,152552.0
2023-12-22,cucumber,4032.9,141503.7
2023-12-23,cucumber,4177.03,150454.0
2023-12-25,cucumber,4738.36,231931.5
2023-12-26,cucumber,4822.24,114057.5
2023-12-27,cucumber,4911.0,149303.0
2023-12-28,cucumber,5460.67,119562.3
2023-12-29,cucumber,6279.14,158795.6
2023-12-30,cucumber,5985.91,183851.0
2024-01-01,cucumber,7433.33,180.0
2024-01-02,cucumber,5373.63,6004.5
2024-01-03,cucumber,4243.33,489269.0
2024-01-04,cucumber,4195.34,164434.4
2024-01-05,cucumber,4152.0,218264.0
2024-01-06,cucumber,3785.38,179192.0
2024-01-08,cucumber,3720.27,334050.5
2024-01-09,cucumber,3560.0,168010.8
2024-01-10,cucumber,3457.54,183311.0
2024-01-11,cucumber,3437.29,156118.0
2024-01-12,cucumber,3650.45,163920.4
2024-01-13,cucumber,3996.25,162660.0
2024-01-15,cucumber,4362.35,281461.5
2024-01-16,cucumber,4725.16,134696.8
2024-01-17,cucumber,4619.65,187812.0
2024-01-18,cucumber,4645.81,136992.0
2024-01-19,cucumber,4589.92,185215.6
2024-01-20,cucumber,4896.85,144589.0
2024-01-22,cucumber,5439.28,232597.5
2024-01-23,cucumber,5319.76,124836.0
2024-01-24,cucumber,5124.08,136204.2
2024-01-25,cucumber,5272.47,125132.8
2024-01-26,cucumber,5287.36,141668.0
2024-01-27,cucumber,5231.48,162021.8
2024-01-29,cucumber,5263.79,293767.0
2024-01-30,cucumber,5087.47,135771.0
2024-01-31,cucumber,5037.87,176072.0
2024-02-01,cucumber,5087.52,140884.0
2024-02-02,cucumber,5518.57,188993.0
2024-02-03,cucumber,5962.21,166548.8
2024-02-05,cucumber,6170.86,304421.0
2024-02-06,cucumber,6753.16,167669.0
2024-02-07,cucumber,6634.52,216546.0
2024-02-08,cucumber,5470.44,224787.6
2024-02-09,cucumber,4333.17,161801.0
2024-02-13,cucumber,3818.89,433461.9
2024-02-14,cucumber,4099.36,256706.0
2024-02-15,cucumber,3742.56,224847.0
2024-02-16,cucumber,3641.38,202213.0
2024-02-17,cucumber,3532.21,196793.6
2024-02-19,cucumber,3762.61,316028.0
2024-02-20,cucumber,4366.78,137411.0
2024-02-21,cucumber,4590.14,202342.0
2024-02-22,cucumber,4841.49,129123.0
2024-02-23,cucumber,5100.3,159746.0
2024-02-24,cucumber,5616.89,118371.0
2024-02-26,cucumber,6384.57,236960.0
2024-02-27,cucumber,5834.91,137685.0
2024-02-28,cucumber,5949.16,164123.0
2024-02-29,cucumber,6515.62,157080.0
2024-03-01,cucumber,6934.18,204080.0
2024-03-02,cucumber,5537.22,63166.0
2024-03-04,cucumber,5388.15,368884.0
2024-03-05,cucumber,5083.33,174617.7
2024-03-06,cucumber,4629.65,234792.0
2024-03-07,cucumber,4410.62,184154.0
2024-03-08,cucumber,4535.42,221647.5
2024-03-09,cucumber,4684.37,207708.9
2024-03-11,cucumber,4429.58,430016.0
2024-03-12,cucumber,4227.09,250501.0
2024-03-13,cucumber,3827.33,312832.81
2024-03-14,cucumber,4077.38,247802.0
2024-03-15,cucumber,4501.19,292137.0
2024-03-16,cucumber,4701.46,305956.07
2024-03-18,cucumber,4021.43,627531.55
2024-03-19,cucumber,3975.62,324749.0
2024-03-20,cucumber,3769.25,377741.0
2024-03-21,cucumber,3982.33,315598.2
2024-03-22,cucumber,4103.99,358007.0
2024-03-23,cucumber,3758.17,346415.24
2024-03-25,cucumber,3241.92,734883.31
2024-03-26,cucumber,3054.8,408700.17
2024-03-27,cucumber,2896.11,395916.18
2024-03-28,cucumber,3048.51,367499.5
2024-03-29,cucumber,3353.15,398488.72
2024-03-30,cucumber,3264.28,394252.71
2024-04-01,cucumber,2980.75,680856.63
2024-04-02,cucumber,3226.43,397873.81
2024-04-03,cucumber,3253.81,482600.27
2024-04-04,cucumber,3265.18,497009.5
2024-04-05,cucumber,3147.14,552568.37
2024-04-06,cucumber,3357.09,480466.64
2024-04-08,cucumber,2895.28,872385.26
2024-04-09,cucumber,2642.14,556878.65
2024-04-10,cucumber,2450.16,651740.35
2024-04-11,cucumber,2400.35,604270.84
2024-04-12,cucumber,2446.25,646935.1
2024-04-13,cucumber,2407.47,471632.1
2024-04-15,cucumber,1935.96,952100.06
2024-04-16,cucumber,1861.52,575811.0
2024-04-17,cucumber,1719.1,621690.0
2024-04-18,cucumber,1948.51,556920.5
2024-04-19,cucumber,1946.79,621542.0
2024-04-20,cucumber,1899.5,646343.0
2024-04-22,cucumber,1793.57,1440296.0
2024-04-23,cucumber,2063.46,699645.0
2024-04-24,cucumber,2421.97,655232.0
2024-04-25,cucumber,2443.9,700637.2
2024-04-26,cucumber,2609.99,761256.3
2024-04-27,cucumber,2545.33,788712.5
2024-04-29,cucumber,2109.27,1547499.72
2024-04-30,cucumber,2041.85,1002529.44
2024-05-01,cucumber,1997.2,1084143.03
2024-05-02,cucumber,2153.57,934745.5
2024-05-03,cucumber,2369.55,968327.5
2024-05-04,cucumber,2176.76,988841.1
2024-05-06,cucumber,1785.04,1788401.5
2024-05-07,cucumber,1557.38,1118077.2
2024-05-08,cucumber,1648.33,897304.3
2024-05-09,cucumber,1608.18,832023.5
2024-05-10,cucumber,1634.61,878237.0
2024-05-11,cucumber,1630.32,1007678.8
2024-05-13,cucumber,1625.49,1712586.3
2024-05-14,cucumber,1855.14,908020.5
2024-05-15,cucumber,1944.44,944021.4
2024-05-16,cucumber,1996.9,926979.8
2024-05-17,cucumber,2060.09,972020.4
2024-05-18,cucumber,2042.14,1057782.0
2024-05-20,cucumber,1644.21,2105984.2
2024-05-21,cucumber,1519.76,1436153.38
2024-05-22,cucumber,1393.93,1455482.0
2024-05-23,cucumber,1346.97,1429903.09
2024-05-24,cucumber,1301.29,1426637.6
2024-05-25,cucumber,1076.49,1460706.95
2024-05-27,cucumber,1114.29,1973581.98
2024-05-28,cucumber,1489.71,1093351.46
2024-05-29,cucumber,1766.28,999443.78
2024-05-30,cucumber,1644.23,1019333.69
2024-05-31,cucumber,1577.29,1099569.38
2024-06-01,cucumber,1618.12,1197410.48
2024-06-03,cucumber,1494.47,1890269.99
2024-06-04,cucumber,1551.04,1158857.1
2024-06-05,cucumber,1503.31,1180844.2
2024-06-06,cucumber,1380.3,1158992.02
2024-06-07,cucumber,1345.67,1307375.44
2024-06-08,cucumber,1172.79,1378940.2
2024-06-10,cucumber,1077.98,2066395.92
2024-06-11,cucumber,1065.93,1185970.7
2024-06-12,cucumber,1113.08,1287804.3
2024-06-13,cucumber,1086.92,1232963.48
2024-06-14,cucumber,1113.57,1219098.26
2024-06-15,cucumber,1090.0,1201955.2
2024-06-17,cucumber,1055.82,1724782.7
2024-06-18,cucumber,1160.63,989727.8
2024-06-19,cucumber,1308.48,1022301.42
2024-06-20,cucumber,1316.87,1074116.08
2024-06-21,cucumber,1198.45,1203401.0
2024-06-22,cucumber,1125.78,1196537.28
2024-06-24,cucumber,1129.16,1616749.35
2024-06-25,cucumber,1121.61,932009.67
2024-06-26,cucumber,1275.91,809465.01
2024-06-27,cucumber,1494.46,700230.63
2024-06-28,cucumber,1812.68,671603.62
2024-06-29,cucumber,2187.74,678696.7
2024-07-01,cucumber,2475.77,987384.5
2024-07-02,cucumber,1864.12,798250.3
2024-07-03,cucumber,1660.62,703553.52
2024-07-04,cucumber,1449.85,703397.31
2024-07-05,cucumber,1432.63,615389.58
2024-07-06,cucumber,1517.13,612085.41
2024-07-08,cucumber,1722.02,650661.53
2024-07-09,cucumber,2060.18,335156.62
2024-07-10,cucumber,2152.78,379127.19
2024-07-11,cucumber,2544.54,346124.0
2024-07-12,cucumber,2720.46,390711.91
2024-07-13,cucumber,2800.2,453260.82
2024-07-15,cucumber,2864.7,619750.41
2024-07-16,cucumber,3180.09,357640.18
2024-07-17,cucumber,3061.11,447451.14
2024-07-18,cucumber,2651.11,471812.67
2024-07-19,cucumber,2129.85,526185.17
2024-07-20,cucumber,1582.52,584099.24
2024-07-22,cucumber,1585.25,714448.25
2024-07-23,cucumber,1820.45,442604.09
2024-07-24,cucumber,2484.36,372759.23
2024-07-25,cucumber,3146.87,331074.44
2024-07-26,cucumber,3333.88,313208.11
2024-07-27,cucumber,3230.42,374857.78
2024-07-29,cucumber,3147.38,605851.54
2024-07-30,cucumber,2654.18,440673.08
2024-07-31,cucumber,2719.44,410189.34
2024-08-01,cucumber,3085.9,379408.13
2024-08-02,cucumber,4009.7,462298.85
2024-08-03,cucumber,2427.89,81663.0
2024-08-05,cucumber,2411.05,772955.51
2024-08-06,cucumber,2329.46,475572.0
2024-08-07,cucumber,2535.5,464311.12
2024-08-08,cucumber,2725.81,451784.93
2024-08-09,cucumber,2879.42,459902.48
2024-08-10,cucumber,2381.48,514542.52
2024-08-12,cucumber,2318.33,629576.91
2024-08-13,cucumber,2354.81,436366.75
2024-08-14,cucumber,2383.45,456059.26
2024-08-15,cucumber,2501.93,421952.0
2024-08-16,cucumber,2503.8,451715.14
2024-08-17,cucumber,2589.44,472137.28
2024-08-19,cucumber,2667.07,623088.41
2024-08-20,cucumber,2419.41,423221.6
2024-08-21,cucumber,2314.59,405930.12
2024-08-22,cucumber,2526.15,381239.09
2024-08-23,cucumber,2538.77,404699.5
2024-08-24,cucumber,2790.34,403029.55
2024-08-26,cucumber,3058.16,504950.18
2024-08-27,cucumber,3493.32,312263.4
2024-08-28,cucumber,4066.6,284073.31
2024-08-29,cucumber,4610.32,243261.12
2024-08-30,cucumber,4308.24,257954.87
2024-08-31,cucumber,3674.7,352175.51
2024-09-02,cucumber,3127.4,602475.11
2024-09-03,cucumber,2656.79,414958.0
2024-09-04,cucumber,2613.16,380968.08
2024-09-05,cucumber,3032.25,358056.75
2024-09-06,cucumber,2971.98,400901.74
2024-09-07,cucumber,2447.51,483396.2
2024-09-09,cucumber,2430.75,654650.0
2024-09-10,cucumber,2417.39,453273.06
2024-09-11,cucumber,2206.83,465748.55
2024-09-12,cucumber,2173.71,403549.12
2024-09-13,cucumber,2403.76,407829.84
2024-09-14,cucumber,3790.28,382527.96
2024-09-15,cucumber,2507.69,6540.0
2024-09-16,cucumber,1309.73,542858.54
2024-09-19,cucumber,1328.76,3542.0
2024-09-20,cucumber,1434.21,653956.16
2024-09-21,cucumber,2119.8,461996.8
2024-09-23,cucumber,3744.1,383089.0
2024-09-24,cucumber,4668.24,247392.6
2024-09-25,cucumber,4710.38,215000.52
2024-09-26,cucumber,4594.57,201356.94
2024-09-27,cucumber,4943.08,207635.0
2024-09-28,cucumber,5750.21,204072.75
2024-09-30,cucumber,5489.15,334353.1
2024-10-01,cucumber,4685.75,236549.7
2024-10-02,cucumber,3728.08,297611.6
2024-10-03,cucumber,3537.1,297107.58
2024-10-04,cucumber,3724.81,267526.3
2024-10-05,cucumber,3219.41,357558.13
2024-10-07,cucumber,3007.85,489323.47
2024-10-08,cucumber,2754.93,298695.81
2024-10-09,cucumber,2918.25,243228.0
2024-10-10,cucumber,3656.22,231197.54
2024-10-11,cucumber,4881.25,216231.0
2024-10-12,cucumber,3473.72,277133.38
2024-10-14,cucumber,3514.4,416680.0
2024-10-15,cucumber,4048.07,310899.0
2024-10-16,cucumber,3275.11,347233.2
2024-10-17,cucumber,2804.97,336276.57
2024-10-18,cucumber,2546.03,341249.45
2024-10-19,cucumber,2391.7,366613.56
2024-10-21,cucumber,2584.66,471406.75
2024-10-22,cucumber,2952.59,260481.83
2024-10-23,cucumber,2747.2,254984.6
2024-10-24,cucumber,2888.56,235550.16
2024-10-25,cucumber,2988.18,222762.6
2024-10-26,cucumber,3656.34,217670.89
2024-10-28,cucumber,3766.3,342051.02
2024-10-29,cucumber,4207.91,212472.38
2024-10-30,cucumber,4115.69,210709.0
2024-10-31,cucumber,4163.91,186761.61
2024-11-01,cucumber,4620.84,186028.0
2024-11-02,cucumber,4226.01,219757.83
2024-11-04,cucumber,3959.59,359610.96
2024-11-05,cucumber,3878.26,234357.0
2024-11-06,cucumber,3436.07,267651.9
2024-11-07,cucumber,3072.36,218001.05
2024-11-08,cucumber,2968.42,242885.08
2024-11-09,cucumber,2711.48,225155.0
2024-11-11,cucumber,2693.4,373595.01
2024-11-12,cucumber,3286.1,208375.5
2024-11-13,cucumber,3474.54,241664.0
2024-11-14,cucumber,3745.86,187516.19
2024-11-15,cucumber,3775.55,227553.3
2024-11-16,cucumber,3687.1,227587.1
2024-11-18,cucumber,3772.96,387652.71
2024-11-19,cucumber,3661.11,191383.0
2024-11-20,cucumber,3355.85,229813.8
2024-11-21,cucumber,3424.21,164451.0
2024-11-22,cucumber,3358.51,230312.0
2024-11-23,cucumber,3289.46,201366.0
2024-11-25,cucumber,3433.51,321920.0
2024-11-26,cucumber,3636.21,172413.9
2024-11-27,cucumber,3692.58,195368.22
2024-11-28,cucumber,3710.44,170319.66
2024-11-29,cucumber,3748.07,171232.0
2024-11-30,cucumber,3922.63,181114.8
2024-12-02,cucumber,3915.06,280769.04
2024-12-03,cucumber,3916.55,141951.0
2024-12-04,cucumber,3999.0,203707.0
2024-12-05,cucumber,3873.7,174916.0
2024-12-06,cucumber,3820.91,225006.0
2024-12-07,cucumber,3480.87,211033.0
2024-12-09,cucumber,3197.52,389042.5
2024-12-10,cucumber,3106.9,205886.0
2024-12-11,cucumber,3025.6,205757.0
2024-12-12,cucumber,3015.52,214876.0
2024-12-13,cucumber,3070.24,213410.0
2024-12-14,cucumber,3315.58,239693.0
2024-12-16,cucumber,3604.27,379846.0
2024-12-17,cucumber,3293.75,185947.3
2024-12-18,cucumber,3228.2,230030.0
2024-12-19,cucumber,3211.31,169606.5
2024-12-20,cucumber,3232.77,230112.0
2024-12-21,cucumber,3109.74,199779.6
2024-12-23,cucumber,3216.8,364099.0
2024-12-24,cucumber,2983.89,182488.5
2024-12-25,cucumber,3074.47,199265.0
2024-12-26,cucumber,3023.09,175970.5
2024-12-27,cucumber,3114.86,218708.0
2024-12-28,cucumber,3255.67,202014.5
2024-12-30,cucumber,3510.41,390490.0
2024-12-31,cucumber,3044.27,233804.5
2025-01-02,cucumber,3089.1,8146.0
2025-01-03,cucumber,3371.84,433984.0
2025-01-04,cucumber,3339.69,193186.0
2025-01-06,cucumber,3602.57,366123.5
2025-01-07,cucumber,3574.04,158609.0
2025-01-08,cucumber,3923.37,177282.0
2025-01-09,cucumber,4076.47,147760.0
2025-01-10,cucumber,4102.57,169189.0
2025-01-11,cucumber,4098.09,153442.0
2025-01-13,cucumber,4429.84,293044.0
2025-01-14,cucumber,4573.16,141599.0
2025-01-15,cucumber,4880.71,204521.62
2025-01-16,cucumber,4604.61,155789.2
2025-01-17,cucumber,4605.16,197984.0
2025-01-18,cucumber,4572.5,161343.0
2025-01-20,cucumber,4739.45,328192.0
2025-01-21,cucumber,4641.59,175650.5
2025-01-22,cucumber,4274.45,259558.0
2025-01-23,cucumber,5029.28,177933.0
2025-01-24,cucumber,5675.67,220346.0
2025-01-25,cucumber,5858.67,241997.0
2025-01-26,cucumber,4839.22,510.0
2025-01-27,cucumber,5398.66,428921.0
2025-01-28,cucumber,3524.94,207023.0
2025-01-31,cucumber,5816.57,2612.0
2025-02-01,cucumber,3160.61,502594.0
2025-02-03,cucumber,3574.35,356212.0
2025-02-04,cucumber,3635.65,149361.0
2025-02-05,cucumber,3763.9,189850.0
2025-02-06,cucumber,3680.06,143242.0
2025-02-07,cucumber,3774.59,207201.0
2025-02-08,cucumber,3561.37,183917.0
2025-02-10,cucumber,3694.48,355209.0
2025-02-11,cucumber,3823.25,199143.0
2025-02-12,cucumber,3738.92,61096.0
2025-02-13,cucumber,4117.8,251170.0
2025-02-14,cucumber,4114.26,179411.8
2025-02-15,cucumber,3935.79,205076.0
2025-02-17,cucumber,3647.46,378472.9
2025-02-18,cucumber,3714.3,192067.0
2025-02-19,cucumber,3879.53,237051.3
2025-02-20,cucumber,3875.42,213976.0
2025-02-21,cucumber,3734.13,248954.9
2025-02-22,cucumber,3681.37,237613.0
2025-02-24,cucumber,3665.4,434770.8
2025-02-25,cucumber,3831.74,221776.4
2025-02-26,cucumber,3858.09,229282.8
2025-02-27,cucumber,3984.47,240636.9
2025-02-28,cucumber,4210.36,243295.6
2025-03-01,cucumber,4272.1,293677.7
2025-03-03,cucumber,3971.25,348170.0
2025-03-04,cucumber,4099.73,242106.0
2025-03-05,cucumber,3875.88,86595.0
2025-03-06,cucumber,4330.02,317730.5
2025-03-07,cucumber,4648.09,203092.0
2025-03-08,cucumber,4940.41,259407.1
2025-03-10,cucumber,4510.52,470254.49
2025-03-11,cucumber,4071.55,273884.8
2025-03-12,cucumber,3842.42,295893.2
2025-03-13,cucumber,4023.95,304908.0
2025-03-14,cucumber,4076.42,319121.7
2025-03-15,cucumber,3867.04,337559.0
2025-03-17,cucumber,3389.99,644496.3
2025-03-18,cucumber,3349.11,319928.9
2025-03-19,cucumber,3216.9,344114.1
2025-03-20,cucumber,3273.2,325248.5
2025-03-21,cucumber,3308.34,349808.4
2025-03-22,cucumber,3328.94,395381.0
2025-03-24,cucumber,2994.67,782663.0
2025-03-25,cucumber,2988.57,486984.2
2025-03-26,cucumber,2771.65,533088.9
2025-03-27,cucumber,2817.85,526867.0
2025-03-28,cucumber,2865.9,585129.0
2025-03-29,cucumber,2620.8,573465.05
2025-03-31,cucumber,2649.25,814467.0
2025-04-01,cucumber,2633.27,418418.0
2025-04-02,cucumber,2651.56,475026.4
2025-04-03,cucumber,3108.05,424149.0
2025-04-04,cucumber,3640.48,507648.0
2025-04-05,cucumber,3369.38,520429.5
2025-04-07,cucumber,2689.03,946406.0
2025-04-08,cucumber,2944.67,508589.3
2025-04-09,cucumber,2594.28,669366.0
2025-04-10,cucumber,2326.84,690793.0
2025-04-11,cucumber,2039.75,823997.0
2025-04-12,cucumber,1851.62,816195.0
2025-04-14,cucumber,1825.52,1296606.8
2025-04-15,cucumber,2023.75,680350.5
2025-04-16,cucumber,2097.73,655701.0
2025-04-17,cucumber,2037.28,603292.0
2025-04-18,cucumber,2045.0,777362.0
2025-04-19,cucumber,2064.82,896818.6
2025-04-21,cucumber,1700.67,1678168.0
2025-04-22,cucumber,1493.39,1007820.82
2025-04-23,cucumber,1302.9,1058350.4
2025-04-24,cucumber,1448.43,981416.82
2025-04-25,cucumber,1597.22,891059.2
2025-04-26,cucumber,1612.6,836688.0
2025-04-28,cucumber,2157.7,1100328.1
2025-04-29,cucumber,2664.23,665608.0
2025-04-30,cucumber,2697.54,668959.5
2025-05-01,cucumber,2428.67,716455.0
2025-05-02,cucumber,2509.38,878630.0
2025-05-03,cucumber,2736.11,954862.5
2025-05-05,cucumber,1944.93,1701630.3
2025-05-06,cucumber,1601.85,958061.3
2025-05-07,cucumber,1493.35,980444.0
2025-05-08,cucumber,1683.24,878896.7
2025-05-09,cucumber,1591.4,960776.0
2025-05-10,cucumber,1419.32,1067414.8
2025-05-12,cucumber,1570.81,1362643.3
2025-05-13,cucumber,1796.92,782635.9
2025-05-14,cucumber,1738.58,931767.0
2025-05-15,cucumber,1853.94,1025059.0
2025-05-16,cucumber,1754.47,1271364.8
2025-05-17,cucumber,1516.78,1323647.8
2025-05-19,cucumber,1486.87,1722832.8
2025-05-20,cucumber,1553.19,924465.79
2025-05-21,cucumber,1602.11,1036582.0
2025-05-22,cucumber,1649.89,1046246.0
2025-05-23,cucumber,1777.08,1063321.0
2025-05-24,cucumber,2022.18,953866.0
2025-05-26,cucumber,2188.6,1242685.7
2025-05-27,cucumber,2269.58,725262.47
2025-05-28,cucumber,2289.36,806384.8
2025-05-29,cucumber,2413.71,898456.0
2025-05-30,cucumber,2537.19,916145.0
2025-05-31,cucumber,2295.31,1070211.57
2025-06-02,cucumber,1618.59,2082715.0
2025-06-03,cucumber,1565.59,1472063.0
2025-06-04,cucumber,1422.36,1457894.0
2025-06-05,cucumber,1576.56,1246223.73
2025-06-06,cucumber,1461.17,1247442.3
2025-06-07,cucumber,1370.58,1293354.42
2025-06-09,cucumber,1284.24,2004784.0
2025-06-10,cucumber,1296.86,1340253.02
2025-06-11,cucumber,1310.68,1279295.7
2025-06-12,cucumber,1470.34,1185536.7
2025-06-13,cucumber,1529.49,1139317.0
2025-06-14,cucumber,1609.29,1207157.6
2025-06-16,cucumber,1576.35,1680738.07
2025-06-17,cucumber,1620.03,1081924.42
2025-06-18,cucumber,1481.68,1074917.31
2025-06-19,cucumber,1417.02,1061901.86
2025-06-20,cucumber,1399.88,1112031.0
2025-06-21,cucumber,1231.79,1106960.0
2025-06-23,cucumber,1465.31,1020155.34
2025-06-24,cucumber,1984.09,547744.6
2025-06-25,cucumber,1907.51,707946.7
2025-06-26,cucumber,1976.21,663242.5
2025-06-27,cucumber,1921.9,643774.4
2025-06-28,cucumber,1852.0,671920.0
2025-06-30,cucumber,1566.28,1180707.0
2025-07-01,cucumber,1326.5,795214.0
2025-07-02,cucumber,1269.74,807749.8
2025-07-03,cucumber,1400.49,725519.0
2025-07-04,cucumber,1699.05,704880.21
2025-07-05,cucumber,1896.43,644275.0
2025-07-07,cucumber,1841.15,1005373.74
2025-07-08,cucumber,1704.87,739901.69
2025-07-09,cucumber,1557.95,707940.0
2025-07-10,cucumber,1493.58,703129.07
2025-07-11,cucumber,1795.93,619689.0
2025-07-12,cucumber,2260.36,598975.52
2025-07-14,cucumber,2362.25,825311.2
2025-07-15,cucumber,2217.83,570824.08
2025-07-16,cucumber,1953.93,604706.62
2025-07-17,cucumber,1835.2,598111.0
